Vardas                   Pavarde                  Galutinis
VardasNR53745            PavardeNR53745           2.24  
VardasNR55222            PavardeNR55222           2.24  
VardasNR55762            PavardeNR55762           2.24  
VardasNR56102            PavardeNR56102           2.24  
VardasNR56697            PavardeNR56697           2.24  
VardasNR58165            PavardeNR58165           2.24  
VardasNR58871            PavardeNR58871           2.24  
VardasNR58911            PavardeNR58911           2.24  
VardasNR59897            PavardeNR59897           2.24  
VardasNR61472            PavardeNR61472           2.24  
VardasNR61780            PavardeNR61780           2.24  
VardasNR61917            PavardeNR61917           2.24  
VardasNR62708            PavardeNR62708           2.24  
VardasNR64333            PavardeNR64333           2.24  
VardasNR64631            PavardeNR64631           2.24  
VardasNR66813            PavardeNR66813           2.24  
VardasNR67166            PavardeNR67166           2.24  
VardasNR67206            PavardeNR67206           2.24  
VardasNR68036            PavardeNR68036           2.24  
VardasNR69128            PavardeNR69128           2.24  
VardasNR69654            PavardeNR69654           2.24  
VardasNR70117            PavardeNR70117           2.24  
VardasNR70456            PavardeNR70456           2.24  
VardasNR71077            PavardeNR71077           2.24  
VardasNR71348            PavardeNR71348           2.24  
VardasNR71456            PavardeNR71456           2.24  
VardasNR72879            PavardeNR72879           2.24  
VardasNR74829            PavardeNR74829           2.24  
VardasNR75087            PavardeNR75087           2.24  
VardasNR77303            PavardeNR77303           2.24  
VardasNR78840            PavardeNR78840           2.24  
VardasNR79079            PavardeNR79079           2.24  
VardasNR79887            PavardeNR79887           2.24  
VardasNR79898            PavardeNR79898           2.24  
VardasNR81220            PavardeNR81220           2.24  
VardasNR81302            PavardeNR81302           2.24  
VardasNR81427            PavardeNR81427           2.24  
VardasNR81955            PavardeNR81955           2.24  
VardasNR82302            PavardeNR82302           2.24  
VardasNR84316            PavardeNR84316           2.24  
VardasNR85232            PavardeNR85232           2.24  
VardasNR87159            PavardeNR87159           2.24  
VardasNR88414            PavardeNR88414           2.24  
VardasNR88469            PavardeNR88469           2.24  
VardasNR89738            PavardeNR89738           2.24  
VardasNR90023            PavardeNR90023           2.24  
VardasNR90184            PavardeNR90184           2.24  
VardasNR90204            PavardeNR90204           2.24  
VardasNR90676            PavardeNR90676           2.24  
VardasNR90706            PavardeNR90706           2.24  
VardasNR91869            PavardeNR91869           2.24  
VardasNR92039            PavardeNR92039           2.24  
VardasNR93238            PavardeNR93238           2.24  
VardasNR96155            PavardeNR96155           2.24  
VardasNR96900            PavardeNR96900           2.24  
VardasNR96908            PavardeNR96908           2.24  
VardasNR96912            PavardeNR96912           2.24  
VardasNR98225            PavardeNR98225           2.24  
VardasNR99226            PavardeNR99226           2.24  
VardasNR99352            PavardeNR99352           2.24  
VardasNR99506            PavardeNR99506           2.24  
VardasNR10810            PavardeNR10810           2.24  
VardasNR31802            PavardeNR31802           2.24  
VardasNR44202            PavardeNR44202           2.24  
VardasNR60141            PavardeNR60141           2.24  
VardasNR83433            PavardeNR83433           2.24  
VardasNR413              PavardeNR413             2.28  
VardasNR677              PavardeNR677             2.28  
VardasNR827              PavardeNR827             2.28  
VardasNR1407             PavardeNR1407            2.28  
VardasNR1660             PavardeNR1660            2.28  
VardasNR3130             PavardeNR3130            2.28  
VardasNR3615             PavardeNR3615            2.28  
VardasNR3898             PavardeNR3898            2.28  
VardasNR4525             PavardeNR4525            2.28  
VardasNR4619             PavardeNR4619            2.28  
VardasNR5963             PavardeNR5963            2.28  
VardasNR6122             PavardeNR6122            2.28  
VardasNR6402             PavardeNR6402            2.28  
VardasNR6560             PavardeNR6560            2.28  
VardasNR6732             PavardeNR6732            2.28  
VardasNR7205             PavardeNR7205            2.28  
VardasNR7563             PavardeNR7563            2.28  
VardasNR7659             PavardeNR7659            2.28  
VardasNR8938             PavardeNR8938            2.28  
VardasNR9561             PavardeNR9561            2.28  
VardasNR10109            PavardeNR10109           2.28  
VardasNR10596            PavardeNR10596           2.28  
VardasNR11292            PavardeNR11292           2.28  
VardasNR12308            PavardeNR12308           2.28  
VardasNR12718            PavardeNR12718           2.28  
VardasNR12859            PavardeNR12859           2.28  
VardasNR12915            PavardeNR12915           2.28  
VardasNR13919            PavardeNR13919           2.28  
VardasNR14039            PavardeNR14039           2.28  
VardasNR14143            PavardeNR14143           2.28  
VardasNR14710            PavardeNR14710           2.28  
VardasNR14728            PavardeNR14728           2.28  
VardasNR15325            PavardeNR15325           2.28  
VardasNR16595            PavardeNR16595           2.28  
VardasNR18062            PavardeNR18062           2.28  
VardasNR19181            PavardeNR19181           2.28  
VardasNR20238            PavardeNR20238           2.28  
VardasNR20330            PavardeNR20330           2.28  
VardasNR20738            PavardeNR20738           2.28  
VardasNR21220            PavardeNR21220           2.28  
VardasNR21646            PavardeNR21646           2.28  
VardasNR21687            PavardeNR21687           2.28  
VardasNR21812            PavardeNR21812           2.28  
VardasNR23601            PavardeNR23601           2.28  
VardasNR24852            PavardeNR24852           2.28  
VardasNR25072            PavardeNR25072           2.28  
VardasNR26301            PavardeNR26301           2.28  
VardasNR26964            PavardeNR26964           2.28  
VardasNR27226            PavardeNR27226           2.28  
VardasNR28161            PavardeNR28161           2.28  
VardasNR28897            PavardeNR28897           2.28  
VardasNR30077            PavardeNR30077           2.28  
VardasNR30850            PavardeNR30850           2.28  
VardasNR31062            PavardeNR31062           2.28  
VardasNR31463            PavardeNR31463           2.28  
VardasNR31613            PavardeNR31613           2.28  
VardasNR32318            PavardeNR32318           2.28  
VardasNR32398            PavardeNR32398           2.28  
VardasNR34339            PavardeNR34339           2.28  
VardasNR34412            PavardeNR34412           2.28  
VardasNR34771            PavardeNR34771           2.28  
VardasNR34996            PavardeNR34996           2.28  
VardasNR35490            PavardeNR35490           2.28  
VardasNR36306            PavardeNR36306           2.28  
VardasNR36910            PavardeNR36910           2.28  
VardasNR37129            PavardeNR37129           2.28  
VardasNR37239            PavardeNR37239           2.28  
VardasNR37310            PavardeNR37310           2.28  
VardasNR37948            PavardeNR37948           2.28  
VardasNR38363            PavardeNR38363           2.28  
VardasNR38653            PavardeNR38653           2.28  
VardasNR38889            PavardeNR38889           2.28  
VardasNR39395            PavardeNR39395           2.28  
VardasNR40113            PavardeNR40113           2.28  
VardasNR40259            PavardeNR40259           2.28  
VardasNR40441            PavardeNR40441           2.28  
VardasNR41364            PavardeNR41364           2.28  
VardasNR41722            PavardeNR41722           2.28  
VardasNR41991            PavardeNR41991           2.28  
VardasNR42670            PavardeNR42670           2.28  
VardasNR42962            PavardeNR42962           2.28  
VardasNR43060            PavardeNR43060           2.28  
VardasNR43108            PavardeNR43108           2.28  
VardasNR44323            PavardeNR44323           2.28  
VardasNR44745            PavardeNR44745           2.28  
VardasNR44915            PavardeNR44915           2.28  
VardasNR44980            PavardeNR44980           2.28  
VardasNR45543            PavardeNR45543           2.28  
