Vardas                   Pavarde                  Galutinis
VardasNR96599            PavardeNR96599           5.00  
VardasNR96630            PavardeNR96630           5.00  
VardasNR96765            PavardeNR96765           5.00  
VardasNR96941            PavardeNR96941           5.00  
VardasNR97014            PavardeNR97014           5.00  
VardasNR97076            PavardeNR97076           5.00  
VardasNR97319            PavardeNR97319           5.00  
VardasNR97502            PavardeNR97502           5.00  
VardasNR97719            PavardeNR97719           5.00  
VardasNR97786            PavardeNR97786           5.00  
VardasNR97864            PavardeNR97864           5.00  
VardasNR97994            PavardeNR97994           5.00  
VardasNR98384            PavardeNR98384           5.00  
VardasNR98429            PavardeNR98429           5.00  
VardasNR98500            PavardeNR98500           5.00  
VardasNR99520            PavardeNR99520           5.00  
VardasNR99534            PavardeNR99534           5.00  
VardasNR99601            PavardeNR99601           5.00  
VardasNR99619            PavardeNR99619           5.00  
VardasNR99632            PavardeNR99632           5.00  
VardasNR99676            PavardeNR99676           5.00  
VardasNR99831            PavardeNR99831           5.00  
VardasNR99852            PavardeNR99852           5.00  
VardasNR99935            PavardeNR99935           5.00  
VardasNR94               PavardeNR94              5.04  
VardasNR321              PavardeNR321             5.04  
VardasNR408              PavardeNR408             5.04  
VardasNR530              PavardeNR530             5.04  
VardasNR1336             PavardeNR1336            5.04  
VardasNR1517             PavardeNR1517            5.04  
VardasNR1573             PavardeNR1573            5.04  
VardasNR1617             PavardeNR1617            5.04  
VardasNR1658             PavardeNR1658            5.04  
VardasNR1710             PavardeNR1710            5.04  
VardasNR1729             PavardeNR1729            5.04  
VardasNR1738             PavardeNR1738            5.04  
VardasNR1960             PavardeNR1960            5.04  
VardasNR2163             PavardeNR2163            5.04  
VardasNR2286             PavardeNR2286            5.04  
VardasNR2337             PavardeNR2337            5.04  
VardasNR2345             PavardeNR2345            5.04  
VardasNR2594             PavardeNR2594            5.04  
VardasNR2609             PavardeNR2609            5.04  
VardasNR2834             PavardeNR2834            5.04  
VardasNR2940             PavardeNR2940            5.04  
VardasNR3000             PavardeNR3000            5.04  
VardasNR3218             PavardeNR3218            5.04  
VardasNR3366             PavardeNR3366            5.04  
VardasNR3457             PavardeNR3457            5.04  
VardasNR3569             PavardeNR3569            5.04  
VardasNR3730             PavardeNR3730            5.04  
VardasNR3805             PavardeNR3805            5.04  
VardasNR3885             PavardeNR3885            5.04  
VardasNR3910             PavardeNR3910            5.04  
VardasNR3974             PavardeNR3974            5.04  
VardasNR3995             PavardeNR3995            5.04  
VardasNR4021             PavardeNR4021            5.04  
VardasNR4319             PavardeNR4319            5.04  
VardasNR4728             PavardeNR4728            5.04  
VardasNR4862             PavardeNR4862            5.04  
VardasNR4954             PavardeNR4954            5.04  
VardasNR4981             PavardeNR4981            5.04  
VardasNR5167             PavardeNR5167            5.04  
VardasNR5337             PavardeNR5337            5.04  
VardasNR5472             PavardeNR5472            5.04  
VardasNR5524             PavardeNR5524            5.04  
VardasNR5701             PavardeNR5701            5.04  
VardasNR5756             PavardeNR5756            5.04  
VardasNR5770             PavardeNR5770            5.04  
VardasNR5843             PavardeNR5843            5.04  
VardasNR6282             PavardeNR6282            5.04  
VardasNR6323             PavardeNR6323            5.04  
VardasNR6376             PavardeNR6376            5.04  
VardasNR6426             PavardeNR6426            5.04  
VardasNR6445             PavardeNR6445            5.04  
VardasNR6453             PavardeNR6453            5.04  
VardasNR6461             PavardeNR6461            5.04  
VardasNR6592             PavardeNR6592            5.04  
VardasNR6839             PavardeNR6839            5.04  
VardasNR7213             PavardeNR7213            5.04  
VardasNR7247             PavardeNR7247            5.04  
VardasNR7259             PavardeNR7259            5.04  
VardasNR7437             PavardeNR7437            5.04  
VardasNR7561             PavardeNR7561            5.04  
VardasNR7729             PavardeNR7729            5.04  
VardasNR7739             PavardeNR7739            5.04  
VardasNR7814             PavardeNR7814            5.04  
VardasNR7955             PavardeNR7955            5.04  
VardasNR7972             PavardeNR7972            5.04  
VardasNR7977             PavardeNR7977            5.04  
VardasNR7983             PavardeNR7983            5.04  
VardasNR8101             PavardeNR8101            5.04  
VardasNR8342             PavardeNR8342            5.04  
VardasNR8375             PavardeNR8375            5.04  
VardasNR8412             PavardeNR8412            5.04  
VardasNR8609             PavardeNR8609            5.04  
VardasNR8693             PavardeNR8693            5.04  
VardasNR8732             PavardeNR8732            5.04  
VardasNR8819             PavardeNR8819            5.04  
VardasNR8883             PavardeNR8883            5.04  
VardasNR8918             PavardeNR8918            5.04  
VardasNR8948             PavardeNR8948            5.04  
VardasNR9069             PavardeNR9069            5.04  
VardasNR9180             PavardeNR9180            5.04  
VardasNR9411             PavardeNR9411            5.04  
VardasNR9640             PavardeNR9640            5.04  
VardasNR9830             PavardeNR9830            5.04  
VardasNR9868             PavardeNR9868            5.04  
VardasNR10491            PavardeNR10491           5.04  
VardasNR10678            PavardeNR10678           5.04  
VardasNR10967            PavardeNR10967           5.04  
VardasNR11066            PavardeNR11066           5.04  
VardasNR11178            PavardeNR11178           5.04  
VardasNR11251            PavardeNR11251           5.04  
VardasNR11410            PavardeNR11410           5.04  
VardasNR11425            PavardeNR11425           5.04  
VardasNR11559            PavardeNR11559           5.04  
VardasNR11602            PavardeNR11602           5.04  
VardasNR11676            PavardeNR11676           5.04  
VardasNR11793            PavardeNR11793           5.04  
VardasNR11934            PavardeNR11934           5.04  
VardasNR12079            PavardeNR12079           5.04  
VardasNR12093            PavardeNR12093           5.04  
VardasNR12288            PavardeNR12288           5.04  
VardasNR12297            PavardeNR12297           5.04  
VardasNR12431            PavardeNR12431           5.04  
VardasNR12869            PavardeNR12869           5.04  
VardasNR12958            PavardeNR12958           5.04  
VardasNR13031            PavardeNR13031           5.04  
VardasNR13042            PavardeNR13042           5.04  
VardasNR13061            PavardeNR13061           5.04  
VardasNR13102            PavardeNR13102           5.04  
VardasNR13134            PavardeNR13134           5.04  
VardasNR13330            PavardeNR13330           5.04  
VardasNR13511            PavardeNR13511           5.04  
VardasNR13953            PavardeNR13953           5.04  
VardasNR14159            PavardeNR14159           5.04  
VardasNR14169            PavardeNR14169           5.04  
VardasNR14282            PavardeNR14282           5.04  
VardasNR14310            PavardeNR14310           5.04  
VardasNR14406            PavardeNR14406           5.04  
VardasNR14500            PavardeNR14500           5.04  
VardasNR14696            PavardeNR14696           5.04  
VardasNR14697            PavardeNR14697           5.04  
VardasNR14742            PavardeNR14742           5.04  
VardasNR14787            PavardeNR14787           5.04  
VardasNR14814            PavardeNR14814           5.04  
VardasNR14842            PavardeNR14842           5.04  
VardasNR15037            PavardeNR15037           5.04  
VardasNR15099            PavardeNR15099           5.04  
VardasNR15129            PavardeNR15129           5.04  
VardasNR15182            PavardeNR15182           5.04  
VardasNR15347            PavardeNR15347           5.04  
VardasNR15718            PavardeNR15718           5.04  
